Date,Region,Manufacturer,Measure,Frequency,Value,DateLabel,DateKey
2023-03-31,EU + EFTA + UK,Land Rover,UNITS,M,18411,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Land Rover,YTD,M,24304,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Lexus,TTM,M,7578,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Lexus,UNITS,M,4523,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Lexus,YTD,M,7578,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mazda,TTM,M,36150,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mazda,UNITS,M,23661,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mazda,YTD,M,36150,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mercedes,TTM,M,125520,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mercedes,UNITS,M,76955,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mercedes,YTD,M,125520,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mercedes-Benz,TTM,M,129537,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mercedes-Benz,UNITS,M,79520,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mercedes-Benz,YTD,M,129537,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mini,TTM,M,35309,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mini,UNITS,M,23215,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mini,YTD,M,35309,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mitsubishi,TTM,M,6176,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mitsubishi,UNITS,M,3779,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Mitsubishi,YTD,M,6176,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Nissan,TTM,M,63015,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Nissan,UNITS,M,43594,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Nissan,YTD,M,63015,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Opel/Vauxhall,TTM,M,87596,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Opel/Vauxhall,UNITS,M,53820,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Opel/Vauxhall,YTD,M,87596,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Peugeot,TTM,M,132346,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Peugeot,UNITS,M,78804,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Peugeot,YTD,M,132346,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Porsche,TTM,M,18006,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Porsche,UNITS,M,11449,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Porsche,YTD,M,18006,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Renault,TTM,M,112437,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Renault,UNITS,M,65991,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Renault,YTD,M,112437,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Renault Group,TTM,M,211650,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Renault Group,UNITS,M,120352,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Renault Group,YTD,M,211650,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,SAIC Motor,TTM,M,31688,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,SAIC Motor,UNITS,M,23952,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,SAIC Motor,YTD,M,31688,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Seat,TTM,M,49066,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Seat,UNITS,M,28395,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Seat,YTD,M,49066,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Skoda,TTM,M,117079,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Skoda,UNITS,M,66228,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Skoda,YTD,M,117079,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Smart,TTM,M,4017,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Smart,UNITS,M,2565,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Smart,YTD,M,4017,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Stellantis,TTM,M,417853,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Stellantis,UNITS,M,250673,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Stellantis,YTD,M,417853,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Suzuki,TTM,M,32140,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Suzuki,UNITS,M,20106,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Suzuki,YTD,M,32140,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Tesla,TTM,M,85098,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Tesla,UNITS,M,61613,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Tesla,YTD,M,85098,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Toyota,TTM,M,150209,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Toyota,UNITS,M,87778,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Toyota,YTD,M,150209,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Toyota Group,TTM,M,157787,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Toyota Group,UNITS,M,92301,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Toyota Group,YTD,M,157787,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volkswagen,TTM,M,234950,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volkswagen,UNITS,M,138086,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volkswagen,YTD,M,234950,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volkswagen Group,TTM,M,582210,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volkswagen Group,UNITS,M,346806,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volkswagen Group,YTD,M,582210,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volvo Cars,TTM,M,49186,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volvo Cars,UNITS,M,29112,2023-03,1680220800000
2023-03-31,EU + EFTA + UK,Volvo Cars,YTD,M,49186,2023-03,1680220800000
2023-03-31,European Union (EU),Alfa Romeo,TTM,M,8536,2023-03,1680220800000
2023-03-31,European Union (EU),Alfa Romeo,UNITS,M,5247,2023-03,1680220800000
2023-03-31,European Union (EU),Alfa Romeo,YTD,M,8536,2023-03,1680220800000
2023-03-31,European Union (EU),Alpine,TTM,M,239,2023-03,1680220800000
2023-03-31,European Union (EU),Alpine,UNITS,M,145,2023-03,1680220800000
2023-03-31,European Union (EU),Alpine,YTD,M,239,2023-03,1680220800000
2023-03-31,European Union (EU),Audi,TTM,M,103156,2023-03,1680220800000
2023-03-31,European Union (EU),Audi,UNITS,M,60152,2023-03,1680220800000
2023-03-31,European Union (EU),Audi,YTD,M,103156,2023-03,1680220800000
2023-03-31,European Union (EU),BMW,TTM,M,97203,2023-03,1680220800000
2023-03-31,European Union (EU),BMW,UNITS,M,57362,2023-03,1680220800000
2023-03-31,European Union (EU),BMW,YTD,M,97203,2023-03,1680220800000
2023-03-31,European Union (EU),BMW Group,TTM,M,122310,2023-03,1680220800000
2023-03-31,European Union (EU),BMW Group,UNITS,M,72601,2023-03,1680220800000
2023-03-31,European Union (EU),BMW Group,YTD,M,122310,2023-03,1680220800000
2023-03-31,European Union (EU),Citroen,TTM,M,67918,2023-03,1680220800000
2023-03-31,European Union (EU),Citroen,UNITS,M,41067,2023-03,1680220800000
2023-03-31,European Union (EU),Citroen,YTD,M,67918,2023-03,1680220800000
2023-03-31,European Union (EU),Cupra,TTM,M,25489,2023-03,1680220800000
2023-03-31,European Union (EU),Cupra,UNITS,M,16213,2023-03,1680220800000
2023-03-31,European Union (EU),Cupra,YTD,M,25489,2023-03,1680220800000
2023-03-31,European Union (EU),DS,TTM,M,9082,2023-03,1680220800000
2023-03-31,European Union (EU),DS,UNITS,M,5231,2023-03,1680220800000
2023-03-31,European Union (EU),DS,YTD,M,9082,2023-03,1680220800000
2023-03-31,European Union (EU),Dacia,TTM,M,91363,2023-03,1680220800000
2023-03-31,European Union (EU),Dacia,UNITS,M,48991,2023-03,1680220800000
2023-03-31,European Union (EU),Dacia,YTD,M,91363,2023-03,1680220800000
2023-03-31,European Union (EU),Fiat,TTM,M,66705,2023-03,1680220800000
2023-03-31,European Union (EU),Fiat,UNITS,M,37186,2023-03,1680220800000
2023-03-31,European Union (EU),Fiat,YTD,M,66705,2023-03,1680220800000
2023-03-31,European Union (EU),Ford,TTM,M,71234,2023-03,1680220800000
2023-03-31,European Union (EU),Ford,UNITS,M,39730,2023-03,1680220800000
2023-03-31,European Union (EU),Ford,YTD,M,71234,2023-03,1680220800000
2023-03-31,European Union (EU),Honda,TTM,M,4578,2023-03,1680220800000
2023-03-31,European Union (EU),Honda,UNITS,M,2806,2023-03,1680220800000
2023-03-31,European Union (EU),Honda,YTD,M,4578,2023-03,1680220800000
2023-03-31,European Union (EU),Hyundai,TTM,M,74022,2023-03,1680220800000
2023-03-31,European Union (EU),Hyundai,UNITS,M,41203,2023-03,1680220800000
2023-03-31,European Union (EU),Hyundai,YTD,M,74022,2023-03,1680220800000
2023-03-31,European Union (EU),Hyundai Group,TTM,M,151069,2023-03,1680220800000
2023-03-31,European Union (EU),Hyundai Group,UNITS,M,83331,2023-03,1680220800000
2023-03-31,European Union (EU),Hyundai Group,YTD,M,151069,2023-03,1680220800000
2023-03-31,European Union (EU),Jaguar,TTM,M,2028,2023-03,1680220800000
2023-03-31,European Union (EU),Jaguar,UNITS,M,1278,2023-03,1680220800000
2023-03-31,European Union (EU),Jaguar,YTD,M,2028,2023-03,1680220800000
2023-03-31,European Union (EU),Jaguar Land Rover Group,TTM,M,12084,2023-03,1680220800000
2023-03-31,European Union (EU),Jaguar Land Rover Group,UNITS,M,7136,2023-03,1680220800000
2023-03-31,European Union (EU),Jaguar Land Rover Group,YTD,M,12084,2023-03,1680220800000
2023-03-31,European Union (EU),Jeep,TTM,M,20984,2023-03,1680220800000
2023-03-31,European Union (EU),Jeep,UNITS,M,11767,2023-03,1680220800000
2023-03-31,European Union (EU),Jeep,YTD,M,20984,2023-03,1680220800000
2023-03-31,European Union (EU),Kia,TTM,M,77047,2023-03,1680220800000
2023-03-31,European Union (EU),Kia,UNITS,M,42128,2023-03,1680220800000
2023-03-31,European Union (EU),Kia,YTD,M,77047,2023-03,1680220800000
2023-03-31,European Union (EU),Lancia/Chrysler,TTM,M,7546,2023-03,1680220800000
2023-03-31,European Union (EU),Lancia/Chrysler,UNITS,M,5081,2023-03,1680220800000
2023-03-31,European Union (EU),Lancia/Chrysler,YTD,M,7546,2023-03,1680220800000
2023-03-31,European Union (EU),Land Rover,TTM,M,10056,2023-03,1680220800000
2023-03-31,European Union (EU),Land Rover,UNITS,M,5858,2023-03,1680220800000
2023-03-31,European Union (EU),Land Rover,YTD,M,10056,2023-03,1680220800000
2023-03-31,European Union (EU),Lexus,TTM,M,5470,2023-03,1680220800000
2023-03-31,European Union (EU),Lexus,UNITS,M,2931,2023-03,1680220800000
2023-03-31,European Union (EU),Lexus,YTD,M,5470,2023-03,1680220800000
2023-03-31,European Union (EU),Mazda,TTM,M,28884,2023-03,1680220800000
2023-03-31,European Union (EU),Mazda,UNITS,M,17908,2023-03,1680220800000
2023-03-31,European Union (EU),Mazda,YTD,M,28884,2023-03,1680220800000
2023-03-31,European Union (EU),Mercedes,TTM,M,102746,2023-03,1680220800000
2023-03-31,European Union (EU),Mercedes,UNITS,M,58056,2023-03,1680220800000
2023-03-31,European Union (EU),Mercedes,YTD,M,102746,2023-03,1680220800000
2023-03-31,European Union (EU),Mercedes-Benz,TTM,M,106692,2023-03,1680220800000
2023-03-31,European Union (EU),Mercedes-Benz,UNITS,M,60570,2023-03,1680220800000
2023-03-31,European Union (EU),Mercedes-Benz,YTD,M,106692,2023-03,1680220800000
2023-03-31,European Union (EU),Mini,TTM,M,25107,2023-03,1680220800000
2023-03-31,European Union (EU),Mini,UNITS,M,15239,2023-03,1680220800000
2023-03-31,European Union (EU),Mini,YTD,M,25107,2023-03,1680220800000
2023-03-31,European Union (EU),Mitsubishi,TTM,M,5853,2023-03,1680220800000
2023-03-31,European Union (EU),Mitsubishi,UNITS,M,3550,2023-03,1680220800000
2023-03-31,European Union (EU),Mitsubishi,YTD,M,5853,2023-03,1680220800000
2023-03-31,European Union (EU),Nissan,TTM,M,41318,2023-03,1680220800000
2023-03-31,European Union (EU),Nissan,UNITS,M,25477,2023-03,1680220800000
2023-03-31,European Union (EU),Nissan,YTD,M,41318,2023-03,1680220800000
2023-03-31,European Union (EU),Opel/Vauxhall,TTM,M,69016,2023-03,1680220800000
2023-03-31,European Union (EU),Opel/Vauxhall,UNITS,M,41105,2023-03,1680220800000
2023-03-31,European Union (EU),Opel/Vauxhall,YTD,M,69016,2023-03,1680220800000
2023-03-31,European Union (EU),Peugeot,TTM,M,119035,2023-03,1680220800000
2023-03-31,European Union (EU),Peugeot,UNITS,M,68839,2023-03,1680220800000
2023-03-31,European Union (EU),Peugeot,YTD,M,119035,2023-03,1680220800000
2023-03-31,European Union (EU),Porsche,TTM,M,12816,2023-03,1680220800000
2023-03-31,European Union (EU),Porsche,UNITS,M,7246,2023-03,1680220800000
2023-03-31,European Union (EU),Porsche,YTD,M,12816,2023-03,1680220800000
2023-03-31,European Union (EU),Renault,TTM,M,105650,2023-03,1680220800000
2023-03-31,European Union (EU),Renault,UNITS,M,61391,2023-03,1680220800000
2023-03-31,European Union (EU),Renault,YTD,M,105650,2023-03,1680220800000
2023-03-31,European Union (EU),Renault Group,TTM,M,197252,2023-03,1680220800000
2023-03-31,European Union (EU),Renault Group,UNITS,M,110527,2023-03,1680220800000
2023-03-31,European Union (EU),Renault Group,YTD,M,197252,2023-03,1680220800000
2023-03-31,European Union (EU),SAIC Motor,TTM,M,17992,2023-03,1680220800000
2023-03-31,European Union (EU),SAIC Motor,UNITS,M,11472,2023-03,1680220800000
2023-03-31,European Union (EU),SAIC Motor,YTD,M,17992,2023-03,1680220800000
2023-03-31,European Union (EU),Seat,TTM,M,41616,2023-03,1680220800000
2023-03-31,European Union (EU),Seat,UNITS,M,23079,2023-03,1680220800000
2023-03-31,European Union (EU),Seat,YTD,M,41616,2023-03,1680220800000
2023-03-31,European Union (EU),Skoda,TTM,M,101481,2023-03,1680220800000
2023-03-31,European Union (EU),Skoda,UNITS,M,56488,2023-03,1680220800000
2023-03-31,European Union (EU),Skoda,YTD,M,101481,2023-03,1680220800000
2023-03-31,European Union (EU),Smart,TTM,M,3946,2023-03,1680220800000
2023-03-31,European Union (EU),Smart,UNITS,M,2514,2023-03,1680220800000
2023-03-31,European Union (EU),Smart,YTD,M,3946,2023-03,1680220800000
2023-03-31,European Union (EU),Stellantis,TTM,M,370245,2023-03,1680220800000
2023-03-31,European Union (EU),Stellantis,UNITS,M,216383,2023-03,1680220800000
2023-03-31,European Union (EU),Stellantis,YTD,M,370245,2023-03,1680220800000
2023-03-31,European Union (EU),Suzuki,TTM,M,25939,2023-03,1680220800000
2023-03-31,European Union (EU),Suzuki,UNITS,M,15219,2023-03,1680220800000
2023-03-31,European Union (EU),Suzuki,YTD,M,25939,2023-03,1680220800000
2023-03-31,European Union (EU),Tesla,TTM,M,60796,2023-03,1680220800000
2023-03-31,European Union (EU),Tesla,UNITS,M,41512,2023-03,1680220800000
2023-03-31,European Union (EU),Tesla,YTD,M,60796,2023-03,1680220800000
2023-03-31,European Union (EU),Toyota,TTM,M,120861,2023-03,1680220800000
2023-03-31,European Union (EU),Toyota,UNITS,M,64453,2023-03,1680220800000
2023-03-31,European Union (EU),Toyota,YTD,M,120861,2023-03,1680220800000
2023-03-31,European Union (EU),Toyota Group,TTM,M,126331,2023-03,1680220800000
2023-03-31,European Union (EU),Toyota Group,UNITS,M,67384,2023-03,1680220800000
2023-03-31,European Union (EU),Toyota Group,YTD,M,126331,2023-03,1680220800000
2023-03-31,European Union (EU),Volkswagen,TTM,M,198591,2023-03,1680220800000
2023-03-31,European Union (EU),Volkswagen,UNITS,M,111771,2023-03,1680220800000
2023-03-31,European Union (EU),Volkswagen,YTD,M,198591,2023-03,1680220800000
2023-03-31,European Union (EU),Volkswagen Group,TTM,M,484252,2023-03,1680220800000
2023-03-31,European Union (EU),Volkswagen Group,UNITS,M,275749,2023-03,1680220800000
2023-03-31,European Union (EU),Volkswagen Group,YTD,M,484252,2023-03,1680220800000
2023-03-31,European Union (EU),Volvo Cars,TTM,M,38132,2023-03,1680220800000
2023-03-31,European Union (EU),Volvo Cars,UNITS,M,21383,2023-03,1680220800000
2023-03-31,European Union (EU),Volvo Cars,YTD,M,38132,2023-03,1680220800000
2023-04-30,EU + EFTA + UK,Alfa Romeo,TTM,M,14685,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Alfa Romeo,UNITS,M,5640,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Alfa Romeo,YTD,M,14685,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Alpine,TTM,M,502,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Alpine,UNITS,M,196,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Alpine,YTD,M,502,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Audi,TTM,M,212474,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Audi,UNITS,M,81509,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Audi,YTD,M,212474,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,BMW,TTM,M,194694,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,BMW,UNITS,M,74631,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,BMW,YTD,M,194694,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,BMW Group,TTM,M,253218,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,BMW Group,UNITS,M,97846,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,BMW Group,YTD,M,253218,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Citroen,TTM,M,122801,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Citroen,UNITS,M,46935,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Citroen,YTD,M,122801,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Cupra,TTM,M,50428,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Cupra,UNITS,M,19920,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Cupra,YTD,M,50428,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,DS,TTM,M,15449,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,DS,UNITS,M,5673,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,DS,YTD,M,15449,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Dacia,TTM,M,153072,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Dacia,UNITS,M,54165,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Dacia,YTD,M,153072,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Fiat,TTM,M,112768,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Fiat,UNITS,M,41076,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Fiat,YTD,M,112768,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Ford,TTM,M,162256,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Ford,UNITS,M,61540,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Ford,YTD,M,162256,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Honda,TTM,M,19231,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Honda,UNITS,M,7775,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Honda,YTD,M,19231,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Hyundai,TTM,M,150517,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Hyundai,UNITS,M,56296,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Hyundai,YTD,M,150517,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Hyundai Group,TTM,M,316047,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Hyundai Group,UNITS,M,119349,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Hyundai Group,YTD,M,316047,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jaguar,TTM,M,7673,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jaguar,UNITS,M,3280,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jaguar,YTD,M,7673,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jaguar Land Rover Group,TTM,M,50388,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jaguar Land Rover Group,UNITS,M,21691,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jaguar Land Rover Group,YTD,M,50388,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jeep,TTM,M,34772,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jeep,UNITS,M,12530,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Jeep,YTD,M,34772,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Kia,TTM,M,165530,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Kia,UNITS,M,63053,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Kia,YTD,M,165530,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Lancia/Chrysler,TTM,M,12630,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Lancia/Chrysler,UNITS,M,5082,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Lancia/Chrysler,YTD,M,12630,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Land Rover,TTM,M,42715,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Land Rover,UNITS,M,18411,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Land Rover,YTD,M,42715,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Lexus,TTM,M,12101,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Lexus,UNITS,M,4523,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Lexus,YTD,M,12101,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mazda,TTM,M,59811,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mazda,UNITS,M,23661,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mazda,YTD,M,59811,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mercedes,TTM,M,202475,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mercedes,UNITS,M,76955,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mercedes,YTD,M,202475,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mercedes-Benz,TTM,M,209057,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mercedes-Benz,UNITS,M,79520,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mercedes-Benz,YTD,M,209057,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mini,TTM,M,58524,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mini,UNITS,M,23215,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mini,YTD,M,58524,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mitsubishi,TTM,M,9955,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mitsubishi,UNITS,M,3779,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Mitsubishi,YTD,M,9955,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Nissan,TTM,M,106609,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Nissan,UNITS,M,43594,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Nissan,YTD,M,106609,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Opel/Vauxhall,TTM,M,141416,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Opel/Vauxhall,UNITS,M,53820,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Opel/Vauxhall,YTD,M,141416,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Peugeot,TTM,M,211150,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Peugeot,UNITS,M,78804,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Peugeot,YTD,M,211150,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Porsche,TTM,M,29455,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Porsche,UNITS,M,11449,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Porsche,YTD,M,29455,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Renault,TTM,M,178428,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Renault,UNITS,M,65991,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Renault,YTD,M,178428,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Renault Group,TTM,M,332002,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Renault Group,UNITS,M,120352,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Renault Group,YTD,M,332002,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,SAIC Motor,TTM,M,55640,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,SAIC Motor,UNITS,M,23952,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,SAIC Motor,YTD,M,55640,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Seat,TTM,M,77461,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Seat,UNITS,M,28395,2023-04,1682812800000
2023-04-30,EU + EFTA + UK,Seat,YTD,M,77461,2023-04,1682812800000
